epoch,segment,local_epoch,mode,loss,rmse,implicit_grad_seconds,n_adjoint_queries,used_cache,sto_cache_hits,sto_exact_queries,sto_cache_hit_rate,rho,rho_max_seen,kappa,eta,eta_max_seen,reason,grad_rate_norm,sto_kappa_recomputes,sto_warning_queries,midpoint_x,midpoint_y
0,0,0,sto,0.005201500840485096,0.07212143121489684,0.31046561000403017,100,0,0,100,0.0,nan,nan,inf,nan,nan,cold_start,0.008558575654622333,0,0,0.5,-0.17103464455077652
1,0,1,sto,0.005180092994123697,0.07197286290070513,0.05980918799468782,100,1,100,0,1.0,0.0002220738866449251,0.019747201156165583,1029.28552214689,0.22857743637051098,25.1696245071124,cache_hit,0.008517541235326512,0,0,0.5006373142444714,-0.16970795320305773
2,0,2,sto,0.005158373154699802,0.07182181531192178,0.05508611501136329,100,1,100,0,1.0,0.00029028084803658076,0.02878136684834321,1029.28552214689,0.298781874240574,36.301198008627836,cache_hit,0.008490193445573575,0,0,0.5005555317591457,-0.16937112815837707
3,0,3,sto,0.005136136896908283,0.07166684656735137,0.05925063100585248,100,1,100,0,1.0,0.0004021288943002346,0.043154440332591755,1029.28552214689,0.41390544894016845,53.14064268624112,cache_hit,0.008465111706365576,0,0,0.5003285142005657,-0.16922788019249613
4,0,4,sto,0.00511346897110343,0.0715085237653766,0.056268610002007335,100,1,100,0,1.0,0.0005573786351874475,0.06292067631611101,1029.28552214689,0.5737017595524327,74.10614239938266,cache_hit,0.00844030708924308,0,0,0.5000660392796887,-0.1691251922893283
5,0,5,sto,0.005090417340397835,0.07134716070312704,0.051379318989347667,100,1,100,0,1.0,0.0007289810896312649,0.0834601458294555,1029.28552214689,0.7503296814763253,96.53257107032172,cache_hit,0.008414271328412552,0,0,0.4998391411276639,-0.16896322595627805
6,0,6,sto,0.005067015998065472,0.07118297547915141,0.05668091900588479,100,1,100,0,1.0,0.000898685804811473,0.10315284742384391,1029.28552214689,0.9250042878513749,118.64714039626803,cache_hit,0.008385778672787097,0,0,0.4996976262282524,-0.1686712081207486
7,0,7,sto,0.005043312907218933,0.07101628621111451,0.05152768999687396,100,1,100,0,1.0,0.0010602777657220876,0.12157354565640777,1029.28552214689,1.0913285537119968,139.9119514592283,cache_hit,0.008354518729477914,0,0,0.49965023292752603,-0.16823566355994118
8,0,8,sto,0.005019352305680513,0.07084738743016931,0.06199549800658133,100,1,100,0,1.0,0.0012179346687398555,0.1391904339095172,1029.28552214689,1.2536025214547015,160.69581316076875,cache_hit,0.008321061440798071,0,0,0.4996699098660594,-0.1676935603823277
9,0,9,sto,0.0049951206892728806,0.070676167760235,0.08871960299438797,100,1,100,0,1.0,0.0013769273965399719,0.1568149038272299,1029.28552214689,1.4172514343060028,181.6727598437233,cache_hit,0.008286364954021195,0,0,0.49971319358804844,-0.16710545153672912
10,0,10,sto,0.004970526322722435,0.07050195970838283,0.06797353600268252,100,1,100,0,1.0,0.0015428742919884708,0.17521699814414507,1029.28552214689,1.5880581712363662,203.45157873344561,cache_hit,0.008251364623999492,0,0,0.4997365667273129,-0.16653253395716344
11,0,11,sto,0.004945435561239719,0.07032379086226595,0.06630429500364698,100,1,100,0,1.0,0.001719640301657859,0.19489921006426808,1029.28552214689,1.7700008657967445,226.41169946434027,cache_hit,0.008216638976162644,0,0,0.4997107506716891,-0.16601631198653977
12,0,12,sto,0.00491975387558341,0.07014095719038492,0.07092792500043288,100,1,100,0,1.0,0.0019078395147018425,0.21600457914591303,1029.28552214689,1.963711591062355,250.6756318518702,cache_hit,0.00818231988261611,0,0,0.4996287387698567,-0.16556688281276968
13,0,13,sto,0.004893453326076269,0.06995322241381215,0.07226892000471707,100,1,100,0,1.0,0.0021082498889548975,0.23843241841116453,1029.28552214689,2.1699910877690645,276.19619075708806,cache_hit,0.00814824658663801,0,0,0.4994988620003744,-0.1651724701291318
14,0,14,sto,0.004866576287895441,0.0697608506821372,0.06564289500238374,100,1,100,0,1.0,0.0023183751938722777,0.26184883041958223,1029.28552214689,2.3862700219572246,302.73760963482357,cache_hit,0.008113971293171988,0,0,0.49934230564770976,-0.16480271147113365
15,0,15,sto,0.004839205648750067,0.06956439929123277,0.06937109999125823,100,1,100,0,1.0,0.0025350654196191723,0.28583532827424596,1029.28552214689,2.6093061341092443,329.97358555058355,cache_hit,0.008078952266395597,0,0,0.4991833524576325,-0.1644224895906998
16,0,16,sto,0.004811449442058802,0.06936461231823329,0.06778467900585383,100,1,100,0,1.0,0.002754974985306951,0.309914497370144,1029.28552214689,2.835655866253285,357.5080788717624,cache_hit,0.008042558139132168,1,1,0.49904767413916873,-0.16399435900460652
17,0,17,sto,0.00478340731933713,0.06916218127949067,0.06743748900771607,100,1,100,0,1.0,0.0029748585543313342,0.33376094367446324,1029.28552214689,3.0619788404080692,385.059974733183,cache_hit,0.008004336034245798,7,7,0.49895195610724685,-0.1634935152959666
18,0,18,sto,0.004755130968987942,0.0689574576749168,0.07880185899557546,100,1,100,0,1.0,0.003194899298194936,0.35733195154847014,1029.28552214689,3.2884635923493066,412.58895764258773,cache_hit,0.007964190380909224,10,10,0.4988980660646233,-0.16291641821275946
19,0,19,sto,0.004726593382656574,0.06875022460077185,0.07576987599895801,100,1,100,0,1.0,0.003416750855662566,0.3809116001299044,1029.28552214689,3.516812188516477,440.33636751283535,cache_hit,0.007922446222169574,15,15,0.49887124446178793,-0.16228364764162678
20,0,20,sto,0.004697681870311499,0.0685396372204544,0.0826921650004806,100,1,100,0,1.0,0.003644332875834123,0.4049666557307226,1029.28552214689,3.751059066980002,468.6968253339258,cache_hit,0.007879659407901644,20,20,0.49884725954175085,-0.1616298000548285
21,0,21,sto,0.004668238572776318,0.06832450931237134,0.07540424999024253,100,1,100,0,1.0,0.0038820743651492326,0.42995803194812365,1029.28552214689,3.995762939945684,507.3096760411875,cache_hit,0.007836379867811362,30,30,0.49880228531356935,-0.16098927534749177
22,0,22,sto,0.0046381219290196896,0.06810375855281182,0.07092199200997129,100,1,100,0,1.0,0.004131920204181908,0.45617785953128415,1029.28552214689,4.252925644830659,488.4755104131316,cache_hit,0.0077929477287305175,31,31,0.4987217116052369,-0.16038329562815426
23,0,23,sto,0.004607288166880608,0.06787700764530363,0.06991282000672072,100,1,100,0,1.0,0.00439464522279223,0.4836452573154306,1029.28552214689,4.523344702792036,468.06862998791235,cache_hit,0.00774935867863119,32,32,0.4986055730601973,-0.159811782986024
24,0,24,sto,0.00457579642534256,0.0676446333816849,0.07496924999577459,100,0,99,1,0.99,0.0046688244756651134,0.5121424244002838,1029.28552214689,4.805553438247146,542.1523340612076,cache_hit,0.007708588940702166,33,33,0.49846630102531947,-0.15925636053307873
25,0,25,sto,0.0045434581115841866,0.06740517867036766,0.08533343499584589,100,0,95,5,0.95,0.004958512191979505,0.5233066106564909,1029.28552214689,5.103724810593344,580.544149972229,cache_hit,0.007680665345828238,31,31,0.49828403784184067,-0.15874630410725254
26,0,26,sto,0.004509520251303911,0.06715296159741513,0.08693615900119767,100,0,96,4,0.96,0.005280080660920005,0.5272581580897217,1029.28552214689,5.434710580052743,624.0591611983579,cache_hit,0.007652792056587714,32,32,0.49797158997794594,-0.15841201889579076
27,0,27,sto,0.004474157001823187,0.06688913964032717,0.07831582799553871,100,0,97,3,0.97,0.005632678459796447,0.5079109791258504,1029.28552214689,5.797634389577126,603.6261904019858,cache_hit,0.007621541173665661,32,32,0.49754646782685236,-0.15822931648214228
28,0,28,sto,0.004437664989382029,0.06661580134909456,0.08677878200251143,100,0,96,4,0.96,0.006012838811195228,0.5204233380237994,1029.28552214689,6.188927935366165,769.9743458152155,cache_hit,0.007592783462640384,34,34,0.4970365052699759,-0.1581573984274169
29,0,29,sto,0.004400296602398157,0.06633473149412876,0.10481772100320086,100,0,92,8,0.92,0.006417243193499481,0.5220450224302597,1029.28552214689,6.605175511164688,867.0265674274799,cache_hit,0.007573963577922419,26,26,0.4964633113932042,-0.15816417124151383
30,0,30,sto,0.004362189676612616,0.06604687484364885,0.09141910799371544,100,0,94,6,0.94,0.006846096824580371,0.5319296442200581,1029.28552214689,7.046588344756373,918.9393629848706,cache_hit,0.0075495749821946475,22,22,0.49583003772478396,-0.15824551651903818
31,0,31,sto,0.0043235402554273605,0.06575363302074921,0.06877860199892893,100,1,100,0,1.0,0.00729722459024253,0.48646303385590495,1029.28552214689,7.510927622590907,497.8325831872715,cache_hit,0.007504003381708802,25,25,0.49515243349193905,-0.15837754457468067
32,0,32,sto,0.004284820985049009,0.06545854401870706,0.07289094000589103,100,0,98,2,0.98,0.007751144361312502,0.514688119536176,1029.28552214689,7.97814067116946,528.9042190189118,cache_hit,0.0074637671723947275,26,26,0.4945194379402757,-0.1584248535904007
33,0,33,sto,0.004246383905410767,0.06516428397067497,0.08609940300812013,100,0,96,4,0.96,0.008182295091523713,0.5112577520920857,1029.28552214689,8.421917875638918,658.1024976904317,cache_hit,0.007425090126909447,30,30,0.4940298721629192,-0.15823760638626025
34,0,34,sto,0.004208266269415617,0.06487115128788463,0.08232765000138897,100,0,98,2,0.98,0.008581739864592274,0.5067251281707973,1029.28552214689,8.833060597455638,605.5912626472576,cache_hit,0.007376745921208062,32,32,0.49371900003684804,-0.15776121385633254
35,0,35,sto,0.004170600324869156,0.06458018523408829,0.07289555300667416,100,0,98,2,0.98,0.008944585504133339,0.5154056204450822,1029.28552214689,9.206532361009385,609.175387311223,cache_hit,0.007324291307284823,33,33,0.4935992920543896,-0.15697469724267277
36,0,36,sto,0.004133435897529125,0.06429180272421302,0.0740172630030429,100,0,99,1,0.99,0.009281982312474636,0.5151389422394185,1029.28552214689,9.553810011053653,701.9270012206026,cache_hit,0.007266071724514266,35,35,0.49362597380807655,-0.1559433289721622
37,0,37,sto,0.004096737131476402,0.06400575858058713,0.07452547599677928,100,0,98,2,0.98,0.009607349016213072,0.5115802684852977,1029.28552214689,9.88870524860028,701.1982527845229,cache_hit,0.007208758447042897,36,36,0.4937374871908603,-0.1547583846522283
38,0,38,sto,0.0040600113570690155,0.06371821840783855,0.0822749200015096,100,0,96,4,0.96,0.009943164139927555,0.5146168720117076,1029.28552214689,10.234354893557564,679.9260496840602,cache_hit,0.00715177122637701,38,38,0.49383884900007025,-0.15356337346313848
39,0,39,sto,0.004022420849651098,0.06342255789268593,0.09936375300458167,100,0,92,8,0.92,0.01030951706816676,0.5297671350063848,1029.28552214689,10.611436658590296,810.0774162473282,cache_hit,0.007132565669283748,33,33,0.4938418893861546,-0.15249320738984523
40,0,40,sto,0.00398258026689291,0.0631076878588727,0.09798560399212874,100,0,97,3,0.97,0.010735318498280652,0.5359347849697942,1029.28552214689,11.049707905915966,745.4967733887977,cache_hit,0.00709474535490549,36,36,0.49362552388946584,-0.15173691215486912
41,0,41,sto,0.003940605092793703,0.06277423908574044,0.08076358299877029,100,0,97,3,0.97,0.011212344176008308,0.519693965895296,1029.28552214689,11.540703529693351,755.604991235197,cache_hit,0.00704714880013392,36,36,0.4932246534506092,-0.15124402820924437
42,0,42,sto,0.00389695237390697,0.06242557467822759,0.09364846999233123,100,0,95,5,0.95,0.011729982155220269,0.5288603453744545,1029.28552214689,12.073500807409594,808.3005817265548,cache_hit,0.007014004067944038,35,35,0.4926886465224319,-0.1509391419711083
43,0,43,sto,0.0038519888184964657,0.06206439251693732,0.08792265999363735,100,0,95,5,0.95,0.01228363607337296,0.5292103360143227,1029.28552214689,12.64336876964406,907.8178165479851,cache_hit,0.006974762533757612,35,35,0.4920452766238966,-0.15077966422588363
44,0,44,sto,0.003806093242019415,0.06169354295239831,0.09389891898899805,100,0,94,6,0.94,0.012867340708011866,0.5443871020422302,1029.28552214689,13.244167499287926,796.5347019016309,cache_hit,0.006923692349146477,32,32,0.49132427760203357,-0.1507184608682377
45,0,45,sto,0.003759637475013733,0.0613158827304454,0.17003106599440798,100,0,92,8,0.92,0.013472184713269225,0.5434658174549019,1029.28552214689,13.866724677056663,833.7445481398634,cache_hit,0.00689294594070638,33,33,0.49056279555508364,-0.150695734782493
46,0,46,sto,0.0037127991672605276,0.06093274298159018,0.08361530301044695,100,0,96,4,0.96,0.014095760181924592,0.5239337385938279,1029.28552214689,14.508561878909594,686.6810560180347,cache_hit,0.0068393234676336475,33,33,0.4897774064999278,-0.15068452543350247
47,0,47,sto,0.0036658463068306446,0.06054623280461506,0.08753660299407784,100,0,96,4,0.96,0.0147254924982602,0.5337992140150899,1029.28552214689,15.15673623494186,741.8263295517464,cache_hit,0.0067832256331544025,36,36,0.48901411540839984,-0.15061123697288362
48,0,48,sto,0.0036189579404890537,0.060157775395114584,0.10075943800620735,100,0,93,7,0.93,0.015348808515386038,0.557865344984393,1029.28552214689,15.798306387091747,908.4434617208307,cache_hit,0.0067608713223873285,34,34,0.488322808113207,-0.1503968819835198
49,0,49,sto,0.003572010900825262,0.05976630238541834,0.08552619299734943,100,0,95,5,0.95,0.015965552071672665,0.5533103226801971,1029.28552214689,16.433111600454957,798.3587370217208,cache_hit,0.006715965449272674,36,36,0.48769877419999363,-0.15004858034410373
50,0,50,sto,0.0035250037908554077,0.05937174235994264,0.09894102299585938,100,0,92,8,0.92,0.016570270200968372,0.5507347239864308,1029.28552214689,17.05553921591878,909.6147622121068,cache_hit,0.006698716203925034,33,33,0.4871554350706081,-0.1495448162430396
51,0,51,sto,0.00347773265093565,0.05897230410061701,0.10547744799987413,100,0,94,6,0.94,0.01717415696711071,0.5134506513268507,1029.28552214689,17.677111121325193,784.1080653085269,cache_hit,0.006639033835812977,33,33,0.4866507066385624,-0.14895085641338465
52,0,52,sto,0.003430244280025363,0.05856828732364779,0.10747973401157651,100,0,96,4,0.96,0.01777493816193425,0.5526224683871225,1029.28552214689,18.295486507135173,641.3349222830961,cache_hit,0.006593988114689768,34,34,0.4861943382817636,-0.1482504549094812
53,0,53,sto,0.0033824900165200233,0.05815917826551561,0.09115811200172175,100,0,95,5,0.95,0.018375144191947412,0.5322465147044078,1029.28552214689,18.913269884132983,671.2106841837581,cache_hit,0.006547179247295043,38,38,0.48576968432065964,-0.14746871619975765
54,0,54,sto,0.003334387904033065,0.057744159046894644,0.9594341420015553,100,0,99,1,0.99,0.01898093180312962,0.5344651421595173,1029.28552214689,19.53679830181878,862.1057499935881,cache_hit,0.006470582780729748,42,42,0.4853541105955658,-0.14663993852161814
55,0,55,sto,0.003286043182015419,0.057324019241635694,0.37938395999663044,100,0,94,6,0.94,0.019589558622168518,0.5200902915879365,1029.28552214689,20.163249075045833,898.0845483396296,cache_hit,0.006410127648184397,38,38,0.4849636248043724,-0.1457378924700176
56,0,56,sto,0.003237389260903001,0.05689806025606673,0.19012115799705498,100,0,90,10,0.9,0.02020442615015241,0.540357719823447,1029.28552214689,20.7961233196379,855.9875386977482,cache_hit,0.006387676984154019,35,35,0.4845796785867956,-0.14479027298497543
57,0,57,sto,0.003188020084053278,0.05646255470710901,0.14574654099124018,100,0,88,12,0.88,0.020845822672943454,0.535286209908924,1029.28552214689,21.45630347450208,882.5357115730989,cache_hit,0.006360872649083048,29,29,0.48413117663368005,-0.14390739498243435
58,0,58,sto,0.003137649968266487,0.056014729922284616,0.09511322999605909,100,0,94,6,0.94,0.02152641596842012,0.5607002776061403,1029.28552214689,22.15682830000645,667.629199359464,cache_hit,0.006297239996795759,32,32,0.4835746594244301,-0.1431567356125385
59,0,59,sto,0.0030863613355904818,0.055555029795604303,0.08595041900116485,100,0,97,3,0.97,0.022242972304933138,0.5456818791307968,1029.28552214689,22.894369362981916,688.1982943430911,cache_hit,0.00621807782026285,35,35,0.48292480645801183,-0.14251369600853275
60,0,60,sto,0.0030343651305884123,0.055085071758039963,0.21972346100665163,100,0,95,5,0.95,0.02298592685509193,0.5565980685322454,1029.28552214689,23.659081725073516,803.971445211322,cache_hit,0.006138978189452096,36,36,0.48221372492510206,-0.14192556619589383
61,0,61,sto,0.0029818627517670393,0.054606435076527744,0.17345338199811522,100,0,94,6,0.94,0.023747731999274276,0.5642178123818801,1029.28552214689,24.44319673067743,737.0522892822107,cache_hit,0.006073630965043553,38,38,0.4814728538123832,-0.14134085903777266
62,0,62,sto,0.0029289554804563522,0.05411982520718588,0.12793372299347539,100,0,93,7,0.93,0.02452339650513721,0.5616311888906441,1029.28552214689,25.241576976605366,669.986087607579,cache_hit,0.006013686136028016,41,41,0.48071742383985683,-0.14073398956531522
63,0,63,sto,0.002875699894502759,0.05362555262654884,0.1171110630093608,100,0,91,9,0.91,0.02530998752606579,0.549738936445222,1029.28552214689,26.051203726297896,861.5870773256668,cache_hit,0.005952426008891673,42,42,0.4799560702702393,-0.14008986647853333
64,0,64,sto,0.0028221311513334513,0.05312373435041489,0.11053402700053994,100,0,91,9,0.91,0.02610595501510192,0.5477658750775568,1029.28552214689,26.8704815388624,888.167038932185,cache_hit,0.005907913974595373,38,38,0.4791942281334716,-0.13939861231572567
65,0,65,sto,0.002768220379948616,0.052613880107331146,0.1112340849940665,100,0,92,8,0.92,0.0269148120537319,0.5666768251297913,1029.28552214689,27.703026378210843,733.6357919790239,cache_hit,0.005852427577935037,41,41,0.47842173563857276,-0.13867459890376857
66,0,66,sto,0.002713976427912712,0.052095838873298814,0.11719656700734049,100,0,94,6,0.94,0.02773497971832374,0.5678813538434484,1029.28552214689,28.547213081108254,931.8327308169007,cache_hit,0.005775597849619802,42,42,0.4776378585342039,-0.13791713169544254
67,0,67,sto,0.0026594761293381453,0.05157010887460046,0.2421467990061501,100,0,89,11,0.89,0.028562777818964744,0.5706104403304133,1029.28552214689,29.399253681358733,1042.266616476352,cache_hit,0.00572277082650775,35,35,0.4768580076865021,-0.13710085168464675
68,0,68,sto,0.002604697598144412,0.051036238087700116,0.12438845400174614,100,0,93,7,0.93,0.029400262448455908,0.5816706218495143,1029.28552214689,30.261264485514538,832.7321704451202,cache_hit,0.005650195157663465,39,39,0.47607297948756905,-0.1362382353136764
69,0,69,sto,0.0025496757589280605,0.05049431412474142,0.6450856800074689,100,0,94,6,0.94,0.03024588799360241,0.565088442451888,1029.28552214689,31.131654616291407,833.467872407007,cache_hit,0.0055872033093593955,40,40,0.4752878214383441,-0.13531987364973813
70,0,70,sto,0.0024944129399955273,0.0499440981497867,0.3176419410010567,100,0,84,16,0.84,0.03110100899881761,0.5947833262997401,1029.28552214689,32.011818286643106,1004.4070503766535,cache_hit,0.005554101235361729,32,32,0.47449677917349825,-0.1343529589683624
71,0,71,sto,0.0024388141464442015,0.049384351230366504,0.13311047400929965,100,0,95,5,0.95,0.031975077831644605,0.5765351740715383,1029.28552214689,32.91148468163176,710.2673527395257,cache_hit,0.005456369574426505,35,35,0.4736659601304313,-0.13338670880446687
72,0,72,sto,0.0023829860147088766,0.048815837744618056,0.1379590639990056,100,0,94,6,0.94,0.03286146590841602,0.5794017355721012,1029.28552214689,33.82383109605621,723.2131619701499,cache_hit,0.005360064367319349,44,44,0.472817187425937,-0.13238576669834184
73,0,73,sto,0.0023270193487405777,0.0482391889312059,0.12475386098958552,100,0,89,11,0.89,0.03375569021954508,0.5789775675710974,1029.28552214689,34.744243233053126,798.8907650769735,cache_hit,0.005291855005716096,41,41,0.4719677434922287,-0.13132240725895025
74,0,74,sto,0.002270911354571581,0.04765408014610691,0.13604141300311312,100,0,89,11,0.89,0.0346590673648371,0.5897585570520587,1029.28552214689,35.67407624974059,885.1707223499402,cache_hit,0.005253794259134468,36,36,0.4711075664567823,-0.1302097245177977
75,0,75,sto,0.002214591484516859,0.047059446283576896,0.3598298779979814,100,0,87,13,0.87,0.035581185818922174,0.5694741831621917,1029.28552214689,36.623199424234826,830.6747328515905,cache_hit,0.005210589253914988,28,28,0.4702052517283691,-0.12909199315002373
76,0,76,sto,0.0021580406464636326,0.04645471608420003,0.1805952839931706,100,0,94,6,0.94,0.03652795895852658,0.525444120872396,1029.28552214689,37.59769930958719,1005.240787990027,cache_hit,0.0050865695490767355,33,33,0.469240734055847,-0.12799590023209712
77,0,77,sto,0.0021014173980802298,0.04584121942182853,0.1257053119916236,100,0,93,7,0.93,0.03748971207579801,0.5927999218154842,1029.28552214689,38.587617869074315,740.5866566843105,cache_hit,0.004987010609106093,41,41,0.468246555683297,-0.126870783960896
78,0,78,sto,0.002044820226728916,0.04521968848553599,0.11539354801061563,100,0,96,4,0.96,0.03846029026354359,0.6041541936410921,1029.28552214689,39.58661994583241,895.7815494748539,cache_hit,0.004872091737787243,48,48,0.4672378501702831,-0.1256926029504468
79,0,79,sto,0.0019883750937879086,0.04459119973478969,0.22781726699031424,100,0,83,17,0.83,0.03943354023125865,0.6268959569313421,1029.28552214689,40.58837204703145,832.2230673877247,cache_hit,0.004842915063932039,44,44,0.4662357351463371,-0.12443007414314713
80,0,80,sto,0.0019320142455399036,0.04395468400000054,0.15612542399321683,100,0,87,13,0.87,0.04041977559601757,0.6093329352155413,1029.28552214689,41.60348982940706,994.5927724141377,cache_hit,0.004793887660843036,33,33,0.4652011001438316,-0.1231372780197944
81,0,81,sto,0.0018757447833195329,0.043309869352372014,0.18901019399345387,100,0,85,15,0.85,0.04142566019160157,0.6014111740480581,1029.28552214689,42.638832280592254,1143.5432365179763,cache_hit,0.004711490667063947,29,29,0.46411264485802384,-0.12184218281614852
82,0,82,sto,0.00181965169031173,0.04265737556755842,0.1227856619952945,100,0,93,7,0.93,0.042449618624101605,0.5735422037429688,1029.28552214689,43.692777870444765,1284.6807943726128,cache_hit,0.0045891046003478445,31,31,0.4629741488886761,-0.12053639615063778
